title,rating,price,rating counter,sold,description,shop name,url,store location
BASEUS BOWIE H1i NOISE-CANCELLATION WIRELESS/WIRED HEADPHONE - Hitam,4.9,Rp534.650,251,500,"BS-EAR-H1i-BK = Garansi 12 BulanBS-EAR-H1i-WH = Garansi 12 BulanBS-EAR-H1i-GN = Garansi 2 tahun (pertanggal 11 Juni 2024 dan box packaging stiker 2 tahun)Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void-Dilengkapi dengan chip Bluetooth 5.3 terbaru untuk koneksi yang stabil dan menghemat energi.-Mendukung Audio Spasial 3D (BISA - Baseus Immersive Spatial Acoustic Technology)-Ultra Low Latency 0,038s Gaming (DCLL - Dual Channel Low Latency)-Decoding Audio LHDC bersertifikat resolusi tinggi ganda mendukung audio 24-bit/96kHz-Full Spectrum - Dapatkan pengalaman realistis dengan driver diameter 44mm magnet Neodyum, untuk detail suara yang jernih dan alami-38dB Active Noise Cancellation-Baseus Smart Connect (BSC) - Secara otomatis mendeteksi panggilan telepon dan terhubung dengan perangkat saat headphone dipasangkan dengan 2 perangkat secara bersamaan-Support Baseus App untuk mengatur dan menyesuaikan EQ ModeTombol Multifungsi :Play/Pause: Ketuk tombol tengah 1xAsisten virtual: Ketuk tombol tengah 3xLagu sebelumnya: tahan tombol volume - selama 1,5 detikLagu berikutnya: tahan tombol volume + selama 1,5 detikMenerima panggilan: Ketuk tombol tengah 1xMembatalkan panggilan: tahan tombol tengah selama 1,5 detikMode pairing: Tekan lama tombol ANC 2 detikMode pembatalan suara ok : Ketuk 1x tombol ANCSpesifikasi :Bahan: ABS+PC+logamVersi Bluetooth: 5.3Jarak max: 10mWaktu play musik: 100 jam (volume 70%, ANC off) 70 jam (volume 70%, ANC on)Kapasitas baterai: 600mAh/2,22WhPengisian daya: Tipe-CWaktu pengisian daya: Sekitar 2 jamRentang respons frekuensi: 20Hz hingga 20kHzCodec: LHDC/AAC/SBCBerat Produk : 300gDimensi produk: 182*190.8*74mmIsi paket:1* Baseus Bowie H1i ANC Wireless Headphones1* Kabel Type-C",Baseus Official Store,https://www.tokopedia.com/baseus/baseus-bowie-h1i-noise-cancellation-wireless-wired-headphone-1730756353048217362?extParam=ivf%3Dtrue%26keyword%3Dheadphone&src=topads,Kota Tangerang
Supernova Headphone ANC80 headset Bluetooth wireless headset BT5.3 Typec,4.8,Rp589.000,18,29,"World Debutmodel：Supernova-ANC801、freely switch ANC mode ,better balance life and study2、Low delay of 3D auditory discrimination3、Longer Battery Life for More Happiness4、Ear protein earmuffs5、Bass subwoofer 40mm NdFeB Driver Unit& AAC Decoding l 32n6、New upgraded chiplossless sound quality*LED screen*HIFl music*5 modes*42dB noise reduction*240h Standby time*50+h Call duration*3.5h Screen time*50h Usage time*Bluetooth 5.3*Data cable / BluetoothBluetooth distance: >10mFrequency range :2402--2480MHzInput :DC5V,1ACharging time: Around 2HCharging port :Type-CBattery capacity :600 mAhSpeaker driver: Φ40mm,32ΩConnect successfully: The blue indicator blinks every 5 secondsPairing status :The red and blue indicator blink alternatelyReset: The red and blue indicator blink alternatelyListen to music :The blue indicator blinks every 5 secondsCharge fully :The indicator will be solid blueANC on: The indicator will be solid greenPower off: The red indicator will goes offCharging :The indicator will be solid redIsi Kemasan :1*Supernova-ANC80 Earphone Wireless Bluetooth Headset  ps：Connect your phone's Bluetooth first，Then turn on the e-screen (otherwise the e-screen will not connect to Bluetooth)Garansi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna = garansi void)",Wecool Official Store,https://www.tokopedia.com/wecoolofficial/supernova-headphone-anc80-headset-bluetooth-wireless-headset-bt5-3-typec?extParam=ivf%3Dtrue%26keyword%3Dheadphone&src=topads,Jakarta Utara
Philips SWA1020 Airplane Flight Headphone Audio Adapter / Inflight,5,Rp28.000,45,100,"#STTOMSCO #pastiORIGINAL #pastiLEBIHMURAH #pastiGANTIBARUGaransi GANTI UNIT BARU jika ada temuan ""FACTORY DEFECT"" selama 7 hari dari barang diterimaGaransi Resmi 12 BulanContact Marketing:* MISS RANNIE 0853-5626-7733* MISS SUZY 0823-8851-8899Isi Dalam kemasan:1x Airplane Flight Headphone AdapterFitur Utama:Philips SWA1020 Airplane Flight Headphone Adapter Female to 2Port Male- Stunning clarity and sound- Premium construction- Ultra-Slim & PortbaleComposition: Composited of one 3.5mm female stereo headphone jack and two 3.5mm male headphone plugs- Plug and Play: Connect 2 separate audio play devices to headphone or speaker, turn off 1 device as needed to avoid frequent plugging; Or connect 1 audio play device to 2 headphone or speakers to share your favorite music anytime anywhere- Excellent Sound: Dual shielding, corrosion proof gold plated connecters making the sound signal transmits with minimal signal loss",ST-Toms.co,https://www.tokopedia.com/itoms/philips-swa1020-airplane-flight-headphone-audio-adapter-inflight?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
Headset Jete Souls Earphone/Headphone/Handsfree Super Bass - Abu-abu,4.9,Rp99.900,332,500,"GARANSI 2 TAHUNRUSAK GANTI BARUTUKAR SEPUASNYA - TIDAK HANYA 1XKeuntungan membeli di JETE Indonesia:1. Harga Inc PPN 11% (bisa menerbitkan faktur pajak)2. Barang Asli, Baru dan Bergaransi Resmi3. Selalu Ready Stock dan Siap Kirim4. Packing Aman dan Rapi5. Pengiriman Tepat Waktu6. Pelayanan Ramah dengan Product Knowledge yang Baik7. Proses Klaim Garansi Mudah & dibantu Hingga Selesai8. Banyak Bonus dan Voucher Cashback yang didapatkan9. Memiliki Cabang Toko Resmi Offline yang tersebar di seluruh Indonesia Handsfree Jete SOULS yang super bass ini telah dirancang dengan desain yang modern dan elegan menghadirkan detail, tingkat audio dan tingkat kejernihan suara pada kondisi volume berapapun. Mendengarkan musik dengan resolusi tinggi yang kuat untuk suara superior dan panggilan yang jernih dengan teknologi CVC Noise Cancelling.Spesifikasi Headset Jete Merk	: Jete Model	: Souls Driver Unit	: 10mm Microphone	: Yes Panjang Kabel	: 120 cm Warna	: Hitam, Putih, GreyKami akan melakukan PENGGANTIAN PRODUK BARU TANPA BATAS selama masa garansi masih berlaku,*Syarat & Ketentuan Berlaku, contact us for details.",JETE Indonesia,https://www.tokopedia.com/gojeteindonesia/headset-jete-souls-earphone-headphone-handsfree-super-bass-abu-abu?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch%26whid%3D16178163,Kota Bandung
Headphone Ear Foam Pad Ear Cushion Cover Sponge Semua Ukuran - 35,4.9,Rp3.000,628,4000,"Order Please Pilih Ukuran , Beda Ukuran Beda HargaHarga Sepasang = 2 PcsHigh Quality Foam , High Quality , High QualityOrder Please Choose Option Size",MAXI BSG OFFICIAL,https://www.tokopedia.com/maxibsgofficial/headphone-ear-foam-pad-ear-cushion-cover-sponge-semua-ukuran-35?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kab. Tangerang
Headset M-Tech A4 Pro Headphone + Mic Untuk Komputer Laptop HP MTech Professional - Hanya HEADSET,4.9,Rp64.350,25,50,DAPATKAN VOUCHER BELANJA ASESORIS KOMPUTER %% DISKONPADA SETIAP PEMBELANJAAN SATU PERANGKAT LAPTOPTOKO ONLINE BARU = PELAYANAN SUPER+ = LANGSUNG CHAT SAJASUDAH PENGALAMAN TOKO FISIK BELASAN TAHUN DI JAKARTA PUSAT Spesifikasi: Produk : M-Tech Headset Stereo A4 Pro Headphone Jenis : Headphone Stereo Brand : M-Tech Tipe : A4 Conector : Kabel jack 2 (Audio & Microphone) dilengkapi Microphone Suara mempuni komposisi BASS & TREBLE Dilengkapi dengan volume controlIsi Paket : 1x Headset M-Tech A4 Professional HeadphoneTerimakasih Sudah Mampir di RBN Notebook DIPERCAYA CUSTOMER SEJAK 2012,RBN Notebook,https://www.tokopedia.com/rbnnotebook/headset-m-tech-a4-pro-headphone-mic-untuk-komputer-laptop-hp-mtech-professional-hanya-headset-b5d1c?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Pusat
FiiO JT1 /JT-1 Hifi Dynamic Over Ear Headphone with Mic - Headphone,5,Rp995.000,18,30,"GARANSI RESMI 1 TAHUN INTIUM INDONESIA!!!BACA *Syarat dan Ketentuan Garansi* di ""Info Penting"" atau di ""Catatan Toko"".NOTE : Membeli dianggap sudah membaca dan megerti Syarat dan Ketentuan GaransiFiiO JT1 /JT-1 Hifi Dynamic Over Ear Close Back Headphone with Mic Features:1. 50mm large dynamic driver, PEK+PU+aluminum foil compound diaphragm with a copper rin2. Dual plug and detachable cable design, single-ended and balanced outputs, can be used with headphone cable with a microphone to play games3. Lightweight design, comfortable wearing4. Self-adaptive headband, elastic leatherette material5. Quick detachable ear-pads6. “Hexagram” metal faceplateBasic info:- over-ear- closed-back- dynamic- 32 Ω- 103 dB/Vrms",Intium Store,https://www.tokopedia.com/intiumstore/fiio-jt1-jt-1-hifi-dynamic-over-ear-headphone-with-mic-headphone-b05c6?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Utara
dbE DJ80 Foldable DJ Headphone with Detachable Microphone - Putih,4.9,Rp209.000,317,500,"Clover Gaming Indonesia===============FREE GAMING BRACELET + GAMING STICKER (RANDOM)MOHON MESSAGE KAMI UNTUK CEK STOK LEBIH DULU :)Untuk mempermudah agan2 semua, silakan langsung message kami jika ada yang ingin ditanyakan :DSeluruh produk yang kami jual merupakan :100% Original100% Garansi ResmiWhat you see is what you getKepuasan agan adalah prioritas utama kami :)============================================dbE DJ80 adalah Headphone Portable terbaru dari dbE dengan kualitas suara baik dan microphone yang bisa dilepas pasang.Kelebihan utama headphone ini adalah :- Kualitas suara dengan bass tight dan vokal jelas dan treble jelas- Microphone yang bisa dicabut pasang dengan kualitas microphone sangat baik untuk meeting online / aplikasi karaoke / video callSpesifikasiSpeaker Driver : 40 mm Dynamic DriverImpedance : 32 OhmFreq Response : 20 Hz - 20 kHzSensiivitas : 110 dB +- dBPlug Type : 3.5mmGaransi produk 1 tahun",Clover Gaming Indonesia,https://www.tokopedia.com/clover-gaming/dbe-dj80-foldable-dj-headphone-with-detachable-microphone-putih?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Bandung
ISK MDH8500 Recording Headphones Monitoring,5,Rp680.000,4,4,"ISK MDH8500 Recording Headphones Monitoring   iSK MDH8500 Studio Recording Flat Response Headphone Bergaya, nyaman, respons frekuensi luar biasa 10Hz-30kHz, pilihan dua kabel untuk digunakan. Set headphone berkualitas tinggi ini ideal untuk pendengar yang cerdas, dan terutama untuk mencampur dan menguasai musik karena responsnya yang sangat datar.  Specifications:  Type: Closed Dynamic Speaker diameter: Ø 53mm Impedance: 60ohm Sensitivity: 93dB +/- 3db Frequency response: 10Hz-30000Hz Max power: 600mW Rating power: 300mW Separable cable: 3 metres + 1 metre Plug: 3.5mm + 6.3mm",HurtRock Music Store,https://www.tokopedia.com/hurtrock-store/isk-mdh8500-recording-headphones-monitoring?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Bandung
Nakamichi OW1100ANC Active Noise Cancelling Wireless Headphone ANC - Black,4.9,Rp254.000,451,1000,"Nakamichi OW1100ANC Active Noise Cancelling Wireless Headphones Color; Black, Pink Active Noise Cancellation (ANC)Fitur Active Noise Cancellation merupakan fitur kedap suara yang dirancang untuk menghilangkan kebisingan suara disekitar kamu. Kamu dapat mendengarkan telepon atau musik dengan jelas dan nyaman tanpa gangguan Super bass & crystal clear soundDilengkapi dengan bass yang super kuat membuat pengalaman bermusik kamu lebih mengesankan Noise Reduction AmplitudeAmplitude dapat mengurangi kebisingan sekitar -20dB ~ -23dB Line in (3.5mm)Dilengkapi kabel line-in 3.5mm untuk perangkat musik eksternal, bisa kamu gunakan untuk device apa saja Microphone for handsfree callKamu dapat melakukan panggilan menggunakan headphone tanpa ribet hingga 17 jamSuper long playtime up to 20 hoursBaterai yang super awet untuk mendengarkan musik favoritmu tanpa batas dengan waktu pengecasan selama 2.5 jam Foldable for easy carryHeadphone yang dapat dilipat sehingga praktis untuk dibawa dan digunakan kemanapun kamu pergi Voice AssistantDapatkan petunjuk arah, nikmati playlist musik, atau melakukan panggilan dengan Google Assistant/Siri Earphones Specification : - Bluetooth Version : V5.0- Frequency Response : 20Hz-20KHz- Distance : >10m- Sensitivity : 102dB ± 3dB- Impedance : 32 ohm ± 10%- Battery Capacity : 300mAh 3.7V- Input : DC 5V/1A- Weight : 178g- Dimensions : L162xW77xH188mm- Accessories : Headphone, audio cable, USB type-C, instructionsGaransi Produk (s&k berlaku)- Cacat produksi : bukan karena penggunaan (terjatuh, masuk air, kesalatan instalasi, perubahan tegangan listrik, dsb)- Proses pembelian belum selesai : penggantian produk baru (produk cacat produksi) via sistem marketplace- Proses pembelian selesai : garansi 1 Tahun (1x penggantian produk)- Wajib Video Unboxing untuk pengajuan Komplain",Nakamichi Indonesia,https://www.tokopedia.com/nakamichi-id/nakamichi-ow1100anc-active-noise-cancelling-wireless-headphone-anc-black?extParam=ivf%3Dfalse%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Jakarta Barat
THINKPLUS X KIIP WIRELESS TH60 HEADPHONE BLUETOOTH HEADSET EARPHONE - Hijau,4.9,Rp199.000,481,750,"KP-EAR-TH60-PL/BL/GN/PK/BGNo Postel : 93854/SDPPI/2023Notes :Harap pastikan pesanan sudah sesuai sebelum check out.Produk tidak dapat ditukar size / warna / model Untuk KLAIM PRODUK tidak lengkap harap sertakan video UNBOXING PAKET.Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".#SAAT PENGGUNAAN DENGAN KABEL AUX/JACK AUDIO, FUNGSI TOMBOL DAN MIC PADA HEADPHONE TIDAK AKAN BERFUNGSIKeunggulan Produk :- Dapat dikoneksikan dengan 2 buah device sekaligus- Audio AUX yang kompatibel dengan banyak perangkat android atau ios- Memiliki design yang cantik dan berbagai macam warna gradient yang indah- Memory Foam berkualitas tinggi yang nyaman dan aman untuk kulit- Suara Musik Hifi support dengan smartphone, laptop dan komputer- Support aplikasi (EQ, location feature) kecuali varian unguSpesifikasi Produk :Bluetooth version : V5.3Bluetooth distance : 10mSpeaker size : 40mmFrequency range : 20Hz-20KHzImpedence of glass speaker : 32Sensitivity : 96dBPlaying time : about 10 hours (50% volume)Battery capacity : 250 mAhCharging time : 2 HoursStandby time: 100 HoursKabel koneksi : 3.5mm audio cableBerat Paket : 520grIsi Kemasan: 1* KiiP Wireless TH60 Headphone BluetoothGaransi: 12 Bulan (Cacat pabrik, langsung ganti baru. kerusakan akibat pengguna= garansi void)",Thinkplus Official Store,https://www.tokopedia.com/thinkplus/thinkplus-x-kiip-wireless-th60-headphone-bluetooth-headset-earphone-hijau?extParam=cmp%3D1%26ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Tangerang
BASEUS HEADSET HANDSFREE ENCOK JACK 3.5MM WIRED EARPHONE H17 MIC - Putih,4.9,Rp69.000,5.611,10000,"BS-EAR-H17-WHNotes :1. Harap pastikan pesanan sudah sesuai sebelum check out.2. Produk tidak dapat ditukar size / warna / model3. Untuk klaim produk tidak lengkap harap sertakan video unboxing paket.4. Setelah barang sampai mohon dicek kelengkapan produk dan pastikan barang diterima dengan kondisi baik sebelum klik ""Pesanan Diterima"".-Handsfree dengan lossless sound quality-14mm Moving coils-Panggilan Suara HD-Desain half-in-ear yang nyaman-Bahan kabel TPE yang tahan lama-Kompatibel untuk perangkat dengan 3.5mm portFungsi tombol headset:Play/pause : Tekan tombol tengahLagu sebelumnya : Tekan tiga kali tombol tengahLagu berikutnya : Tekan dua kali tombol tengahVoice assistant: Tekan dan tahan tombol tengah selama 1,5 detik+ : Menambah volume- : Mengurangi volumeJawab / tutup telepon : Tekan tombol tengah*Untuk beberapa ponsel, tekan dan tahan selama 1,5 detikMenolak panggilan: Tekan dan tahan tombol tengah selama 1,5 detikSPEK:Material : ABS+TPEPanjang : 1.1mFrequency : 20Hz-20kHzInput : 3.5mmBerat produk: 12gIsi Paket:1* Baseus Encok 3.5mm lateral in-ear Wired Earphone H17Garansi: 12 Bulan (Cacat pabrik, langsung ganti baru. Kerusakan akibat pengguna=garansi void)",Baseus Official Store,https://www.tokopedia.com/baseus/baseus-headset-handsfree-encok-jack-3-5mm-wired-earphone-h17-mic-putih?extParam=ivf%3Dtrue%26keyword%3Dheadphone%26search_id%3D20250114104223FD057DD9BB888533FT17%26src%3Dsearch,Kota Tangerang
Lenovo Xt95II Open Ear Sport Headset Bluetooth 5.3 For IOS And Android - Hitam,4.7,Rp94.000,205,1000,"Spesifikasi: Merk : Lenovo Model: XT95II Warna: Hitam/Biru (Opsional) Versi Bluetooth: V5.3 Jarak transmisi: sekitar 10m (tidak ada penghalang) Impedansi speaker: 8 ± 3dB Sensitivitas mikrofon: -119dB ± 3dB Waktu pengisian: 1,5 jam Gunakan waktu: 5 jam   Pairing - Buka casing, dan earphone akan secara otomatis nyala; - Buka bluetooth pada smart device, cari nama “Lenovo thinkplus XT95II” dan sambungkan (mendukung single ear use)  Ciri: Chip BT5.3 menyediakan transmisi yang stabil dan cepat, kemampuan anti-interferensi yang kuat, konsumsi daya yang rendah, suara yang lebih jernih. Mengadopsi teknologi konduksi udara baru, frekuensi rendah kuat, frekuensi tengah halus, dan frekuensi tinggi cerah, efek suara surround. Desain non-in-ear yang ergonomis, stabil dan nyaman dipakai, tidak mudah rontok. Mendukung decoding audio AAC / SBC, rasio tinggi, decoding cepat, latensi rendah. Koneksi cepat, Mikrofon omnidirectional built-in untuk panggilan yang jelas bahkan di lingkungan yang bising.  :::PAKET::: 1x headphone 1x kabel pengisi daya 1 * panduan pengguna",TWS_Official Store,https://www.tokopedia.com/twsofficial-store/lenovo-xt95ii-open-ear-sport-headset-bluetooth-5-3-for-ios-and-android-hitam-164e5?extParam=ivf%3Dtrue%26keyword%3Dheadphone&src=topads,Kab. Tangerang
